row_id,region,month,is_weekend,is_holiday,mean_temperature_c,population_thousands,industrial_index,demand_mwh
20240721_pais_vasco,pais_vasco,7,1,0,18.1,2200,80,58297.8
20240721_castilla_la_mancha,castilla_la_mancha,7,1,0,26.1,2050,25,47556.0
20240721_canarias,canarias,7,1,0,23.7,2170,20,42625.7
20240721_murcia,murcia,7,1,0,25.8,1550,40,39215.5
20240721_aragon,aragon,7,1,0,23.9,1330,40,33270.2
20240721_baleares,baleares,7,1,0,23.0,1200,15,21034.5
20240721_extremadura,extremadura,7,1,0,24.5,1060,20,22697.7
20240721_asturias,asturias,7,1,0,18.3,1010,45,20173.1
20240721_navarra,navarra,7,1,0,22.1,660,55,15292.1
20240721_cantabria,cantabria,7,1,0,17.0,580,35,10361.3
20240721_la_rioja,la_rioja,7,1,0,21.0,320,40,7171.0
20240722_andalucia,andalucia,7,0,0,26.4,8500,45,279837.2
20240722_cataluna,cataluna,7,0,0,22.8,7700,75,259582.4
20240722_madrid,madrid,7,0,0,23.5,6700,55,196060.9
20240722_valenciana,valenciana,7,0,0,25.5,5100,60,195283.3
20240722_galicia,galicia,7,0,0,19.8,2700,35,56728.3
20240722_castilla_y_leon,castilla_y_leon,7,0,0,22.4,2380,30,59462.3
20240722_pais_vasco,pais_vasco,7,0,0,18.2,2200,80,62832.7
20240722_castilla_la_mancha,castilla_la_mancha,7,0,0,24.6,2050,25,48150.2
20240722_canarias,canarias,7,0,0,23.5,2170,20,43651.2
20240722_murcia,murcia,7,0,0,27.9,1550,40,49366.0
20240722_aragon,aragon,7,0,0,23.7,1330,40,36573.0
20240722_baleares,baleares,7,0,0,24.4,1200,15,24449.0
20240722_extremadura,extremadura,7,0,0,24.5,1060,20,23823.7
20240722_asturias,asturias,7,0,0,17.4,1010,45,23659.1
20240722_navarra,navarra,7,0,0,20.0,660,55,17582.8
20240722_cantabria,cantabria,7,0,0,18.6,580,35,12465.7
20240722_la_rioja,la_rioja,7,0,0,24.5,320,40,8542.6
20240723_andalucia,andalucia,7,0,0,26.4,8500,45,265860.8
20240723_cataluna,cataluna,7,0,0,23.7,7700,75,259994.7
20240723_madrid,madrid,7,0,0,23.8,6700,55,179218.3
20240723_valenciana,valenciana,7,0,0,24.7,5100,60,167770.7
20240723_galicia,galicia,7,0,0,19.1,2700,35,61341.8
20240723_castilla_y_leon,castilla_y_leon,7,0,0,24.2,2380,30,60616.2
20240723_pais_vasco,pais_vasco,7,0,0,22.4,2200,80,75267.3
20240723_castilla_la_mancha,castilla_la_mancha,7,0,0,27.3,2050,25,64220.6
20240723_canarias,canarias,7,0,0,25.3,2170,20,53486.8
20240723_murcia,murcia,7,0,0,25.6,1550,40,45370.7
20240723_aragon,aragon,7,0,0,23.4,1330,40,35407.0
20240723_baleares,baleares,7,0,0,23.4,1200,15,24106.7
20240723_extremadura,extremadura,7,0,0,23.1,1060,20,24316.7
20240723_asturias,asturias,7,0,0,18.1,1010,45,23913.8
20240723_navarra,navarra,7,0,0,24.0,660,55,20058.2
20240723_cantabria,cantabria,7,0,0,20.5,580,35,11971.5
20240723_la_rioja,la_rioja,7,0,0,25.8,320,40,9994.3
20240724_andalucia,andalucia,7,0,0,27.7,8500,45,320525.5
20240724_cataluna,cataluna,7,0,0,22.3,7700,75,240855.0
20240724_madrid,madrid,7,0,0,26.9,6700,55,219578.2
20240724_valenciana,valenciana,7,0,0,26.2,5100,60,186471.7
20240724_galicia,galicia,7,0,0,21.7,2700,35,56981.3
20240724_castilla_y_leon,castilla_y_leon,7,0,0,23.6,2380,30,55198.1
20240724_pais_vasco,pais_vasco,7,0,0,19.8,2200,80,62741.6
20240724_castilla_la_mancha,castilla_la_mancha,7,0,0,23.4,2050,25,46866.8
20240724_canarias,canarias,7,0,0,22.4,2170,20,45848.5
20240724_murcia,murcia,7,0,0,25.0,1550,40,41070.5
20240724_aragon,aragon,7,0,0,23.2,1330,40,34399.0
20240724_baleares,baleares,7,0,0,24.0,1200,15,25179.2
20240724_extremadura,extremadura,7,0,0,27.4,1060,20,30515.3
20240724_asturias,asturias,7,0,0,18.0,1010,45,22183.4
20240724_navarra,navarra,7,0,0,22.0,660,55,18414.2
20240724_cantabria,cantabria,7,0,0,16.4,580,35,11949.6
20240724_la_rioja,la_rioja,7,0,0,21.4,320,40,7473.5
20240725_andalucia,andalucia,7,0,0,26.3,8500,45,281317.4
20240725_cataluna,cataluna,7,0,0,21.6,7700,75,220138.8
20240725_madrid,madrid,7,0,0,24.4,6700,55,203713.9
20240725_valenciana,valenciana,7,0,0,23.4,5100,60,148892.9
20240725_galicia,galicia,7,0,0,18.4,2700,35,56280.9
20240725_castilla_y_leon,castilla_y_leon,7,0,0,21.6,2380,30,50015.4
20240725_pais_vasco,pais_vasco,7,0,0,22.5,2200,80,74549.6
20240725_castilla_la_mancha,castilla_la_mancha,7,0,0,23.7,2050,25,47033.6
20240725_canarias,canarias,7,0,0,24.1,2170,20,51180.7
20240725_murcia,murcia,7,0,0,25.1,1550,40,45529.5
20240725_aragon,aragon,7,0,0,23.9,1330,40,37935.3
20240725_baleares,baleares,7,0,0,26.2,1200,15,28994.3
20240725_extremadura,extremadura,7,0,0,26.0,1060,20,27033.9
20240725_asturias,asturias,7,0,0,18.2,1010,45,25425.2
20240725_navarra,navarra,7,0,0,22.0,660,55,17609.5
20240725_cantabria,cantabria,7,0,0,17.8,580,35,11598.6
20240725_la_rioja,la_rioja,7,0,0,23.2,320,40,7812.7
20240726_andalucia,andalucia,7,0,0,28.9,8500,45,304749.4
20240726_cataluna,cataluna,7,0,0,24.0,7700,75,282409.0
20240726_madrid,madrid,7,0,0,21.8,6700,55,200468.7
20240726_valenciana,valenciana,7,0,0,24.8,5100,60,167199.0
20240726_galicia,galicia,7,0,0,19.7,2700,35,60436.3
20240726_castilla_y_leon,castilla_y_leon,7,0,0,21.7,2380,30,54626.6
20240726_pais_vasco,pais_vasco,7,0,0,21.1,2200,80,75375.5
20240726_castilla_la_mancha,castilla_la_mancha,7,0,0,25.6,2050,25,57490.8
20240726_canarias,canarias,7,0,0,25.2,2170,20,46889.3
20240726_murcia,murcia,7,0,0,29.5,1550,40,57856.0
20240726_aragon,aragon,7,0,0,25.9,1330,40,39769.2
20240726_baleares,baleares,7,0,0,25.9,1200,15,27126.3
20240726_extremadura,extremadura,7,0,0,27.2,1060,20,28235.8
20240726_asturias,asturias,7,0,0,20.6,1010,45,24794.9
20240726_navarra,navarra,7,0,0,23.2,660,55,17002.3
20240726_cantabria,cantabria,7,0,0,18.3,580,35,12582.7
20240726_la_rioja,la_rioja,7,0,0,22.7,320,40,8341.8
20240727_andalucia,andalucia,7,1,0,26.8,8500,45,253320.0
20240727_cataluna,cataluna,7,1,0,25.5,7700,75,233347.8
20240727_madrid,madrid,7,1,0,25.6,6700,55,195963.6
20240727_valenciana,valenciana,7,1,0,24.1,5100,60,145892.7
20240727_galicia,galicia,7,1,0,20.6,2700,35,56416.1
20240727_castilla_y_leon,castilla_y_leon,7,1,0,21.1,2380,30,47832.1
20240727_pais_vasco,pais_vasco,7,1,0,21.6,2200,80,62858.1
20240727_castilla_la_mancha,castilla_la_mancha,7,1,0,23.8,2050,25,41016.6
20240727_canarias,canarias,7,1,0,25.1,2170,20,45809.2
20240727_murcia,murcia,7,1,0,24.4,1550,40,34832.7
20240727_aragon,aragon,7,1,0,25.0,1330,40,32742.2
20240727_baleares,baleares,7,1,0,24.8,1200,15,25189.7
20240727_extremadura,extremadura,7,1,0,24.5,1060,20,21538.1
20240727_asturias,asturias,7,1,0,18.2,1010,45,21441.3
20240727_navarra,navarra,7,1,0,23.6,660,55,16277.3
20240727_cantabria,cantabria,7,1,0,19.2,580,35,11768.6
20240727_la_rioja,la_rioja,7,1,0,22.1,320,40,6922.4
20240728_andalucia,andalucia,7,1,0,27.9,8500,45,276855.3
20240728_cataluna,cataluna,7,1,0,24.6,7700,75,255101.0
20240728_madrid,madrid,7,1,0,23.4,6700,55,183982.3
20240728_valenciana,valenciana,7,1,0,27.0,5100,60,173478.3
20240728_galicia,galicia,7,1,0,16.8,2700,35,51742.6
20240728_castilla_y_leon,castilla_y_leon,7,1,0,21.5,2380,30,43873.5
20240728_pais_vasco,pais_vasco,7,1,0,19.8,2200,80,55980.6
20240728_castilla_la_mancha,castilla_la_mancha,7,1,0,25.6,2050,25,47427.6
20240728_canarias,canarias,7,1,0,21.6,2170,20,39195.2
20240728_murcia,murcia,7,1,0,25.7,1550,40,42235.6
20240728_aragon,aragon,7,1,0,23.2,1330,40,29337.4
20240728_baleares,baleares,7,1,0,23.3,1200,15,21136.7
20240728_extremadura,extremadura,7,1,0,26.3,1060,20,24361.8
20240728_asturias,asturias,7,1,0,18.1,1010,45,20596.0
20240728_navarra,navarra,7,1,0,21.3,660,55,17865.9
20240728_cantabria,cantabria,7,1,0,17.3,580,35,10812.2
20240728_la_rioja,la_rioja,7,1,0,26.9,320,40,9368.9
20240729_andalucia,andalucia,7,0,0,25.3,8500,45,265805.1
20240729_cataluna,cataluna,7,0,0,22.5,7700,75,258255.2
20240729_madrid,madrid,7,0,0,24.4,6700,55,201407.5
20240729_valenciana,valenciana,7,0,0,27.5,5100,60,204624.6
20240729_galicia,galicia,7,0,0,20.2,2700,35,60202.0
20240729_castilla_y_leon,castilla_y_leon,7,0,0,20.6,2380,30,51652.0
20240729_pais_vasco,pais_vasco,7,0,0,22.0,2200,80,71797.4
20240729_castilla_la_mancha,castilla_la_mancha,7,0,0,27.2,2050,25,60779.3
20240729_canarias,canarias,7,0,0,24.2,2170,20,48983.5
20240729_murcia,murcia,7,0,0,26.0,1550,40,43632.1
20240729_aragon,aragon,7,0,0,23.6,1330,40,34985.9
20240729_baleares,baleares,7,0,0,23.7,1200,15,25142.0
20240729_extremadura,extremadura,7,0,0,26.3,1060,20,27862.2
20240729_asturias,asturias,7,0,0,19.3,1010,45,23782.1
20240729_navarra,navarra,7,0,0,19.8,660,55,18408.6
20240729_cantabria,cantabria,7,0,0,18.2,580,35,12273.2
20240729_la_rioja,la_rioja,7,0,0,21.8,320,40,7471.9
20240730_andalucia,andalucia,7,0,0,29.4,8500,45,361179.4
20240730_cataluna,cataluna,7,0,0,24.4,7700,75,270025.4
20240730_madrid,madrid,7,0,0,25.5,6700,55,221134.5
20240730_valenciana,valenciana,7,0,0,25.0,5100,60,171026.4
20240730_galicia,galicia,7,0,0,18.2,2700,35,58098.9
20240730_castilla_y_leon,castilla_y_leon,7,0,0,21.5,2380,30,53067.9
20240730_pais_vasco,pais_vasco,7,0,0,19.4,2200,80,68646.4
20240730_castilla_la_mancha,castilla_la_mancha,7,0,0,23.4,2050,25,44710.9
20240730_canarias,canarias,7,0,0,23.2,2170,20,43361.7
20240730_murcia,murcia,7,0,0,27.2,1550,40,47955.1
20240730_aragon,aragon,7,0,0,22.7,1330,40,35249.1
20240730_baleares,baleares,7,0,0,23.5,1200,15,24176.3
20240730_extremadura,extremadura,7,0,0,24.8,1060,20,25444.1
20240730_asturias,asturias,7,0,0,19.5,1010,45,24559.5
20240730_navarra,navarra,7,0,0,22.5,660,55,18404.2
20240730_cantabria,cantabria,7,0,0,17.6,580,35,11838.7
20240730_la_rioja,la_rioja,7,0,0,24.0,320,40,8847.4
20240731_andalucia,andalucia,7,0,0,26.2,8500,45,270270.8
20240731_cataluna,cataluna,7,0,0,23.3,7700,75,242080.2
20240731_madrid,madrid,7,0,0,24.9,6700,55,207133.6
20240731_valenciana,valenciana,7,0,0,23.9,5100,60,146563.0
20240731_galicia,galicia,7,0,0,16.6,2700,35,56891.0
20240731_castilla_y_leon,castilla_y_leon,7,0,0,21.0,2380,30,48544.0
20240731_pais_vasco,pais_vasco,7,0,0,21.2,2200,80,68914.6
20240731_castilla_la_mancha,castilla_la_mancha,7,0,0,25.4,2050,25,51212.0
20240731_canarias,canarias,7,0,0,22.8,2170,20,45185.2
20240731_murcia,murcia,7,0,0,24.0,1550,40,42228.2
20240731_aragon,aragon,7,0,0,22.3,1330,40,34078.1
20240731_baleares,baleares,7,0,0,23.8,1200,15,26139.5
20240731_extremadura,extremadura,7,0,0,24.6,1060,20,23315.9
20240731_asturias,asturias,7,0,0,18.8,1010,45,24877.7
20240731_navarra,navarra,7,0,0,24.0,660,55,19842.0
20240731_cantabria,cantabria,7,0,0,20.9,580,35,12705.1
20240731_la_rioja,la_rioja,7,0,0,23.7,320,40,7988.6
20240801_andalucia,andalucia,8,0,0,27.7,8500,45,266136.6
20240801_cataluna,cataluna,8,0,0,22.1,7700,75,248229.9
20240801_madrid,madrid,8,0,0,22.7,6700,55,192637.2
20240801_valenciana,valenciana,8,0,0,26.5,5100,60,180064.1
20240801_galicia,galicia,8,0,0,17.4,2700,35,56113.5
20240801_castilla_y_leon,castilla_y_leon,8,0,0,19.7,2380,30,48850.6
20240801_pais_vasco,pais_vasco,8,0,0,20.4,2200,80,66518.4
20240801_castilla_la_mancha,castilla_la_mancha,8,0,0,26.9,2050,25,54962.2
20240801_canarias,canarias,8,0,0,25.8,2170,20,50607.1
20240801_murcia,murcia,8,0,0,25.8,1550,40,48663.4
20240801_aragon,aragon,8,0,0,25.2,1330,40,37073.7
20240801_baleares,baleares,8,0,0,25.0,1200,15,27146.4
20240801_extremadura,extremadura,8,0,0,25.3,1060,20,26052.6
20240801_asturias,asturias,8,0,0,20.9,1010,45,25030.0
20240801_navarra,navarra,8,0,0,22.4,660,55,18925.7
20240801_cantabria,cantabria,8,0,0,16.3,580,35,12818.3
20240801_la_rioja,la_rioja,8,0,0,20.7,320,40,7171.9
20240802_andalucia,andalucia,8,0,0,30.1,8500,45,351339.3
20240802_cataluna,cataluna,8,0,0,22.6,7700,75,262417.7
20240802_madrid,madrid,8,0,0,23.2,6700,55,188520.0
20240802_valenciana,valenciana,8,0,0,26.9,5100,60,190609.1
20240802_galicia,galicia,8,0,0,16.6,2700,35,59600.5
20240802_castilla_y_leon,castilla_y_leon,8,0,0,20.5,2380,30,53929.1
20240802_pais_vasco,pais_vasco,8,0,0,19.3,2200,80,69744.0
20240802_castilla_la_mancha,castilla_la_mancha,8,0,0,27.0,2050,25,54930.2
20240802_canarias,canarias,8,0,0,23.6,2170,20,47658.7
20240802_murcia,murcia,8,0,0,24.4,1550,40,42831.1
20240802_aragon,aragon,8,0,0,23.2,1330,40,33524.7
20240802_baleares,baleares,8,0,0,24.3,1200,15,25537.0
20240802_extremadura,extremadura,8,0,0,26.3,1060,20,26032.7
20240802_asturias,asturias,8,0,0,17.5,1010,45,23268.9
20240802_navarra,navarra,8,0,0,21.5,660,55,17266.4
20240802_cantabria,cantabria,8,0,0,18.7,580,35,11285.3
20240802_la_rioja,la_rioja,8,0,0,21.1,320,40,7362.5
20240803_andalucia,andalucia,8,1,0,25.9,8500,45,257236.4
20240803_cataluna,cataluna,8,1,0,23.6,7700,75,236438.3
20240803_madrid,madrid,8,1,0,23.8,6700,55,178810.8
20240803_valenciana,valenciana,8,1,0,23.4,5100,60,137261.7
20240803_galicia,galicia,8,1,0,17.4,2700,35,51005.0
20240803_castilla_y_leon,castilla_y_leon,8,1,0,17.4,2380,30,41168.4
20240803_pais_vasco,pais_vasco,8,1,0,22.2,2200,80,67444.1
20240803_castilla_la_mancha,castilla_la_mancha,8,1,0,26.3,2050,25,52756.8
20240803_canarias,canarias,8,1,0,24.8,2170,20,43973.7
20240803_murcia,murcia,8,1,0,24.2,1550,40,39608.1
20240803_aragon,aragon,8,1,0,23.6,1330,40,35226.9
20240803_baleares,baleares,8,1,0,23.6,1200,15,24437.3
20240803_extremadura,extremadura,8,1,0,25.8,1060,20,24976.6
20240803_asturias,asturias,8,1,0,20.6,1010,45,20731.1
20240803_navarra,navarra,8,1,0,20.9,660,55,14755.6
20240803_cantabria,cantabria,8,1,0,16.5,580,35,11601.1
20240803_la_rioja,la_rioja,8,1,0,21.8,320,40,6904.7
20240804_andalucia,andalucia,8,1,0,27.8,8500,45,246257.8
20240804_cataluna,cataluna,8,1,0,25.3,7700,75,254456.4
20240804_madrid,madrid,8,1,0,25.2,6700,55,199750.9
20240804_valenciana,valenciana,8,1,0,27.0,5100,60,171276.7
20240804_galicia,galicia,8,1,0,15.7,2700,35,53242.8
20240804_castilla_y_leon,castilla_y_leon,8,1,0,21.2,2380,30,43608.4
20240804_pais_vasco,pais_vasco,8,1,0,20.3,2200,80,59633.8
20240804_castilla_la_mancha,castilla_la_mancha,8,1,0,22.5,2050,25,41048.1
20240804_canarias,canarias,8,1,0,23.0,2170,20,40080.7
20240804_murcia,murcia,8,1,0,24.9,1550,40,41583.9
20240804_aragon,aragon,8,1,0,23.4,1330,40,30890.8
20240804_baleares,baleares,8,1,0,23.5,1200,15,22489.8
20240804_extremadura,extremadura,8,1,0,27.8,1060,20,27724.9
20240804_asturias,asturias,8,1,0,19.2,1010,45,21842.7
20240804_navarra,navarra,8,1,0,19.5,660,55,14422.6
20240804_cantabria,cantabria,8,1,0,17.9,580,35,10693.8
20240804_la_rioja,la_rioja,8,1,0,20.5,320,40,6018.1
20240805_andalucia,andalucia,8,0,0,25.1,8500,45,247543.1
20240805_cataluna,cataluna,8,0,0,23.4,7700,75,247445.4
20240805_madrid,madrid,8,0,0,24.5,6700,55,201981.8
20240805_valenciana,valenciana,8,0,0,26.5,5100,60,184213.7
20240805_galicia,galicia,8,0,0,19.6,2700,35,58799.5
20240805_castilla_y_leon,castilla_y_leon,8,0,0,18.9,2380,30,48294.9
20240805_pais_vasco,pais_vasco,8,0,0,18.3,2200,80,65214.1
20240805_castilla_la_mancha,castilla_la_mancha,8,0,0,23.3,2050,25,46638.7
20240805_canarias,canarias,8,0,0,21.9,2170,20,43304.1
20240805_murcia,murcia,8,0,0,26.3,1550,40,49682.0
20240805_aragon,aragon,8,0,0,22.3,1330,40,32534.3
20240805_baleares,baleares,8,0,0,24.3,1200,15,27608.8
20240805_extremadura,extremadura,8,0,0,23.8,1060,20,22064.0
20240805_asturias,asturias,8,0,0,22.1,1010,45,25178.6
20240805_navarra,navarra,8,0,0,18.8,660,55,16104.4
20240805_cantabria,cantabria,8,0,0,14.3,580,35,13399.3
20240805_la_rioja,la_rioja,8,0,0,23.1,320,40,7739.0
20240806_andalucia,andalucia,8,0,0,26.2,8500,45,282910.5
20240806_cataluna,cataluna,8,0,0,21.0,7700,75,217993.7
20240806_madrid,madrid,8,0,0,24.0,6700,55,193332.4
20240806_valenciana,valenciana,8,0,0,24.6,5100,60,153816.8
20240806_galicia,galicia,8,0,0,18.9,2700,35,57201.9
20240806_castilla_y_leon,castilla_y_leon,8,0,0,21.6,2380,30,52200.1
20240806_pais_vasco,pais_vasco,8,0,0,20.3,2200,80,62760.3
20240806_castilla_la_mancha,castilla_la_mancha,8,0,0,25.0,2050,25,49382.2
20240806_canarias,canarias,8,0,0,23.5,2170,20,49150.1
20240806_murcia,murcia,8,0,0,24.5,1550,40,45243.5
20240806_aragon,aragon,8,0,0,25.3,1330,40,39680.4
20240806_baleares,baleares,8,0,0,22.7,1200,15,21009.3
20240806_extremadura,extremadura,8,0,0,27.3,1060,20,28953.5
20240806_asturias,asturias,8,0,0,17.1,1010,45,24898.0
20240806_navarra,navarra,8,0,0,20.2,660,55,16593.7
20240806_cantabria,cantabria,8,0,0,18.9,580,35,11705.6
20240806_la_rioja,la_rioja,8,0,0,21.7,320,40,8067.1
20240807_andalucia,andalucia,8,0,0,27.1,8500,45,305488.8
20240807_cataluna,cataluna,8,0,0,25.0,7700,75,281380.7
20240807_madrid,madrid,8,0,0,21.0,6700,55,166388.8
20240807_valenciana,valenciana,8,0,0,26.0,5100,60,165647.9
20240807_galicia,galicia,8,0,0,18.1,2700,35,58341.4
20240807_castilla_y_leon,castilla_y_leon,8,0,0,22.8,2380,30,52851.1
20240807_pais_vasco,pais_vasco,8,0,0,19.1,2200,80,65777.9
20240807_castilla_la_mancha,castilla_la_mancha,8,0,0,24.7,2050,25,49029.3
20240807_canarias,canarias,8,0,0,25.2,2170,20,49330.9
20240807_murcia,murcia,8,0,0,25.6,1550,40,46295.1
20240807_aragon,aragon,8,0,0,22.7,1330,40,34475.4
20240807_baleares,baleares,8,0,0,24.2,1200,15,26377.8
20240807_extremadura,extremadura,8,0,0,26.0,1060,20,26870.7
20240807_asturias,asturias,8,0,0,17.2,1010,45,22724.1
20240807_navarra,navarra,8,0,0,23.0,660,55,19422.9
20240807_cantabria,cantabria,8,0,0,16.7,580,35,12548.1
20240807_la_rioja,la_rioja,8,0,0,18.5,320,40,6909.4
20240808_andalucia,andalucia,8,0,0,28.1,8500,45,305741.7
20240808_cataluna,cataluna,8,0,0,23.5,7700,75,222566.0
20240808_madrid,madrid,8,0,0,23.6,6700,55,200192.4
20240808_valenciana,valenciana,8,0,0,25.5,5100,60,182250.6
20240808_galicia,galicia,8,0,0,18.3,2700,35,56905.3
20240808_castilla_y_leon,castilla_y_leon,8,0,0,18.8,2380,30,47975.6
20240808_pais_vasco,pais_vasco,8,0,0,18.2,2200,80,59752.1
20240808_castilla_la_mancha,castilla_la_mancha,8,0,0,22.6,2050,25,47748.7
20240808_canarias,canarias,8,0,0,23.3,2170,20,46695.5
20240808_murcia,murcia,8,0,0,24.6,1550,40,39085.7
20240808_aragon,aragon,8,0,0,24.5,1330,40,32579.5
20240808_baleares,baleares,8,0,0,23.2,1200,15,23942.8
20240808_extremadura,extremadura,8,0,0,26.0,1060,20,25398.8
20240808_asturias,asturias,8,0,0,15.5,1010,45,23233.9
20240808_navarra,navarra,8,0,0,20.2,660,55,16320.1
20240808_cantabria,cantabria,8,0,0,19.5,580,35,11731.3
20240808_la_rioja,la_rioja,8,0,0,22.2,320,40,7840.4
20240809_andalucia,andalucia,8,0,0,28.1,8500,45,304260.9
20240809_cataluna,cataluna,8,0,0,24.4,7700,75,269270.9
20240809_madrid,madrid,8,0,0,24.7,6700,55,194020.8
20240809_valenciana,valenciana,8,0,0,21.1,5100,60,142265.1
20240809_galicia,galicia,8,0,0,19.1,2700,35,59146.5
20240809_castilla_y_leon,castilla_y_leon,8,0,0,19.9,2380,30,53020.1
20240809_pais_vasco,pais_vasco,8,0,0,19.2,2200,80,67493.2
20240809_castilla_la_mancha,castilla_la_mancha,8,0,0,24.9,2050,25,54465.4
20240809_canarias,canarias,8,0,0,23.3,2170,20,44500.3
20240809_murcia,murcia,8,0,0,23.2,1550,40,42722.7
20240809_aragon,aragon,8,0,0,23.7,1330,40,35549.6
20240809_baleares,baleares,8,0,0,28.3,1200,15,33592.4
20240809_extremadura,extremadura,8,0,0,23.8,1060,20,22842.0
20240809_asturias,asturias,8,0,0,16.7,1010,45,23141.0
20240809_navarra,navarra,8,0,0,20.6,660,55,16650.6
20240809_cantabria,cantabria,8,0,0,16.1,580,35,13602.5
20240809_la_rioja,la_rioja,8,0,0,22.1,320,40,7669.6
20240810_andalucia,andalucia,8,1,0,27.7,8500,45,275367.4
20240810_cataluna,cataluna,8,1,0,23.6,7700,75,242315.4
20240810_madrid,madrid,8,1,0,24.2,6700,55,189171.1
20240810_valenciana,valenciana,8,1,0,25.8,5100,60,160544.1
20240810_galicia,galicia,8,1,0,18.2,2700,35,55735.0
20240810_castilla_y_leon,castilla_y_leon,8,1,0,19.8,2380,30,45159.8
20240810_pais_vasco,pais_vasco,8,1,0,20.4,2200,80,59049.3
20240810_castilla_la_mancha,castilla_la_mancha,8,1,0,22.8,2050,25,39579.0
20240810_canarias,canarias,8,1,0,23.0,2170,20,37962.2
20240810_murcia,murcia,8,1,0,24.3,1550,40,38303.5
20240810_aragon,aragon,8,1,0,24.8,1330,40,34231.1
20240810_baleares,baleares,8,1,0,20.2,1200,15,19976.7
20240810_extremadura,extremadura,8,1,0,24.7,1060,20,22429.3
20240810_asturias,asturias,8,1,0,18.0,1010,45,20833.6
20240810_navarra,navarra,8,1,0,21.0,660,55,15575.4
20240810_cantabria,cantabria,8,1,0,19.9,580,35,11301.0
20240810_la_rioja,la_rioja,8,1,0,23.1,320,40,7668.0
20240811_andalucia,andalucia,8,1,0,27.5,8500,45,242658.1
20240811_cataluna,cataluna,8,1,0,24.7,7700,75,243570.5
20240811_madrid,madrid,8,1,0,24.9,6700,55,181913.1
20240811_valenciana,valenciana,8,1,0,23.0,5100,60,150008.8
20240811_galicia,galicia,8,1,0,17.1,2700,35,54906.5
20240811_castilla_y_leon,castilla_y_leon,8,1,0,20.6,2380,30,44153.0
20240811_pais_vasco,pais_vasco,8,1,0,19.7,2200,80,56166.6
20240811_castilla_la_mancha,castilla_la_mancha,8,1,0,23.9,2050,25,40213.5
20240811_canarias,canarias,8,1,0,23.1,2170,20,42995.3
20240811_murcia,murcia,8,1,0,25.5,1550,40,37750.6
20240811_aragon,aragon,8,1,0,24.1,1330,40,32042.0
20240811_baleares,baleares,8,1,0,23.0,1200,15,22284.3
20240811_extremadura,extremadura,8,1,0,25.2,1060,20,21281.4
20240811_asturias,asturias,8,1,0,20.5,1010,45,21757.2
20240811_navarra,navarra,8,1,0,20.9,660,55,15260.7
20240811_cantabria,cantabria,8,1,0,19.6,580,35,10962.6
20240811_la_rioja,la_rioja,8,1,0,19.4,320,40,6242.4
20240812_andalucia,andalucia,8,0,0,28.4,8500,45,326519.5
20240812_cataluna,cataluna,8,0,0,22.7,7700,75,266922.0
20240812_madrid,madrid,8,0,0,24.9,6700,55,208940.5
20240812_valenciana,valenciana,8,0,0,24.4,5100,60,165064.4
20240812_galicia,galicia,8,0,0,17.2,2700,35,57552.9
20240812_castilla_y_leon,castilla_y_leon,8,0,0,20.8,2380,30,46292.0
20240812_pais_vasco,pais_vasco,8,0,0,19.5,2200,80,65309.6
20240812_castilla_la_mancha,castilla_la_mancha,8,0,0,25.2,2050,25,46595.0
20240812_canarias,canarias,8,0,0,23.1,2170,20,44511.1
20240812_murcia,murcia,8,0,0,26.5,1550,40,47876.3
20240812_aragon,aragon,8,0,0,25.4,1330,40,39627.4
20240812_baleares,baleares,8,0,0,23.2,1200,15,24296.2
20240812_extremadura,extremadura,8,0,0,24.9,1060,20,25626.8
20240812_asturias,asturias,8,0,0,16.0,1010,45,22905.1
20240812_navarra,navarra,8,0,0,21.6,660,55,18825.4
20240812_cantabria,cantabria,8,0,0,14.9,580,35,13907.2
20240812_la_rioja,la_rioja,8,0,0,21.3,320,40,6843.1
20240813_andalucia,andalucia,8,0,0,22.2,8500,45,200290.5
20240813_cataluna,cataluna,8,0,0,23.0,7700,75,251481.9
20240813_madrid,madrid,8,0,0,24.7,6700,55,203035.2
20240813_valenciana,valenciana,8,0,0,23.0,5100,60,147784.4
20240813_galicia,galicia,8,0,0,18.4,2700,35,58074.0
20240813_castilla_y_leon,castilla_y_leon,8,0,0,19.2,2380,30,50906.2
20240813_pais_vasco,pais_vasco,8,0,0,18.8,2200,80,62964.3
20240813_castilla_la_mancha,castilla_la_mancha,8,0,0,23.0,2050,25,47500.0
20240813_canarias,canarias,8,0,0,23.4,2170,20,44752.9
20240813_murcia,murcia,8,0,0,26.4,1550,40,53013.0
20240813_aragon,aragon,8,0,0,23.1,1330,40,35827.2
20240813_baleares,baleares,8,0,0,25.1,1200,15,25996.0
20240813_extremadura,extremadura,8,0,0,25.3,1060,20,23665.1
20240813_asturias,asturias,8,0,0,17.6,1010,45,22674.9
20240813_navarra,navarra,8,0,0,20.3,660,55,16391.4
20240813_cantabria,cantabria,8,0,0,17.5,580,35,12669.6
20240813_la_rioja,la_rioja,8,0,0,21.2,320,40,6839.0
20240814_andalucia,andalucia,8,0,0,25.3,8500,45,236191.6
20240814_cataluna,cataluna,8,0,0,23.3,7700,75,262591.0
20240814_madrid,madrid,8,0,0,24.0,6700,55,193720.1
20240814_valenciana,valenciana,8,0,0,24.8,5100,60,162828.4
20240814_galicia,galicia,8,0,0,16.7,2700,35,60060.9
