row_id,unit_number,time_in_cycles,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL
47_40,47,40,-0.0009,0.0001,642.22,1584.92,1398.57,21.61,554.66,2388.01,9063.92,47.11,521.92,2387.99,8142.03,8.3957,390,39.02,23.387,174
47_41,47,41,0.0026,0.0004,642.1,1587.49,1395.16,21.61,554.33,2388.01,9066.93,47.11,522.5,2388.05,8144.65,8.4048,393,39.07,23.4207,173
47_42,47,42,-0.0007,-0.0,642.3,1577.88,1401.27,21.61,554.42,2388.05,9065.6,47.26,522.12,2388.01,8149.27,8.4308,391,39.11,23.449,172
47_43,47,43,-0.0002,0.0001,642.4,1586.97,1402.6,21.61,553.92,2387.99,9070.42,47.11,522.51,2387.99,8148.55,8.4122,391,39.06,23.4204,171
47_47,47,47,-0.0,0.0,642.07,1586.49,1392.74,21.61,554.6,2388.01,9067.96,47.12,522.16,2388.04,8146.52,8.4245,392,39.09,23.3596,167
47_48,47,48,0.0017,0.0001,641.94,1589.09,1400.99,21.61,554.37,2388.04,9064.46,47.19,522.3,2388.0,8146.12,8.421,392,39.04,23.4083,166
47_50,47,50,0.0003,-0.0004,641.9,1582.73,1395.11,21.61,553.73,2388.04,9068.01,47.27,522.04,2388.01,8148.14,8.363,393,39.04,23.3386,164
47_52,47,52,-0.002,0.0002,642.51,1583.03,1399.8,21.61,554.16,2387.99,9070.87,47.31,522.27,2388.02,8143.64,8.3647,392,38.94,23.3559,162
47_59,47,59,-0.001,0.0004,641.92,1578.76,1401.18,21.61,554.78,2388.0,9059.17,47.09,522.17,2388.0,8148.43,8.3935,391,39.11,23.3763,155
47_63,47,63,0.0011,0.0004,642.47,1586.03,1410.9,21.6,554.08,2388.06,9064.02,47.31,522.09,2388.03,8144.24,8.434,392,39.07,23.3496,151
47_64,47,64,-0.0043,0.0004,642.22,1584.91,1394.21,21.61,554.61,2388.0,9066.69,47.3,522.3,2388.03,8148.15,8.4057,392,38.88,23.4677,150
47_65,47,65,-0.0005,-0.0,641.83,1581.59,1405.33,21.61,553.51,2387.97,9063.53,47.34,522.02,2387.99,8145.5,8.3789,392,39.1,23.5199,149
47_69,47,69,0.001,-0.0004,642.49,1584.51,1390.08,21.61,554.27,2388.06,9064.23,47.41,521.9,2388.02,8146.24,8.3737,390,38.98,23.4571,145
47_73,47,73,-0.0027,-0.0002,642.25,1580.98,1404.29,21.61,554.15,2388.0,9067.24,47.35,522.09,2388.04,8146.09,8.3851,390,39.08,23.4314,141
47_74,47,74,0.0007,0.0002,641.75,1584.17,1392.6,21.61,554.62,2388.06,9065.72,47.29,522.32,2387.96,8146.03,8.3904,392,38.85,23.3813,140
47_75,47,75,0.0023,-0.0004,642.66,1584.61,1400.37,21.61,554.44,2388.03,9065.57,47.37,523.06,2388.0,8148.32,8.4389,394,38.94,23.3573,139
47_78,47,78,-0.0003,-0.0001,642.47,1584.68,1404.65,21.61,554.61,2387.95,9065.91,47.38,522.18,2388.03,8148.06,8.4037,392,38.86,23.4739,136
47_79,47,79,0.0009,0.0001,642.35,1587.21,1401.6,21.61,554.65,2388.03,9074.28,47.25,522.52,2387.96,8150.91,8.3818,393,39.17,23.2787,135
47_82,47,82,-0.0007,-0.0004,642.3,1587.32,1404.18,21.61,554.29,2388.0,9066.23,47.23,522.17,2387.95,8149.27,8.3622,391,38.95,23.3219,132
47_84,47,84,0.0026,0.0003,642.5,1582.47,1395.91,21.61,553.79,2388.01,9071.49,47.34,521.81,2388.08,8148.79,8.4156,392,38.91,23.3745,130
47_86,47,86,-0.0003,0.0002,642.49,1588.2,1397.12,21.6,554.5,2388.02,9061.62,47.23,522.49,2388.01,8146.45,8.38,392,38.93,23.5193,128
47_88,47,88,-0.0033,0.0002,642.64,1585.66,1400.54,21.61,554.29,2388.07,9066.32,47.23,522.84,2387.98,8148.51,8.4308,392,38.97,23.3916,126
47_90,47,90,0.0001,-0.0004,642.23,1588.38,1403.15,21.61,554.08,2388.03,9069.86,47.29,522.35,2388.0,8147.48,8.4096,391,38.99,23.4356,124
47_93,47,93,-0.002,-0.0004,642.21,1585.38,1402.2,21.61,554.08,2387.97,9064.29,47.47,522.31,2388.04,8147.24,8.3987,392,39.0,23.4203,121
47_94,47,94,0.0006,-0.0004,642.18,1579.57,1403.6,21.61,554.54,2388.04,9062.86,47.52,522.39,2388.01,8149.7,8.4471,393,38.95,23.3349,120
47_97,47,97,0.0003,-0.0004,642.15,1584.34,1402.92,21.61,553.75,2388.02,9066.85,47.29,522.26,2388.06,8148.58,8.4086,391,38.95,23.3737,117
47_99,47,99,-0.0003,0.0,642.58,1581.79,1404.53,21.61,554.34,2388.04,9070.58,47.34,522.16,2388.07,8152.69,8.4243,393,38.86,23.3665,115
47_100,47,100,0.0047,0.0003,642.08,1585.68,1401.92,21.61,553.79,2387.99,9065.13,47.33,522.0,2388.02,8148.84,8.3747,392,38.86,23.3906,114
47_102,47,102,-0.0013,0.0002,642.66,1582.29,1402.69,21.61,554.85,2388.03,9067.14,47.43,522.57,2388.01,8154.6,8.392,392,39.09,23.2522,112
47_103,47,103,0.0034,0.0002,642.98,1588.43,1404.6,21.61,554.19,2388.05,9069.72,47.34,521.76,2388.03,8152.41,8.4324,390,39.01,23.3101,111
47_107,47,107,-0.0006,-0.0001,641.99,1585.05,1405.92,21.61,554.51,2388.05,9071.69,47.19,522.25,2388.05,8146.8,8.4383,392,38.86,23.3731,107
47_109,47,109,-0.0038,0.0002,642.33,1592.21,1414.4,21.61,554.3,2388.02,9070.17,47.42,522.65,2388.04,8152.9,8.4354,393,38.87,23.3895,105
47_111,47,111,0.0053,0.0002,642.82,1585.75,1411.44,21.61,554.24,2388.01,9065.79,47.43,522.14,2388.05,8151.92,8.4228,393,38.9,23.231,103
47_112,47,112,-0.002,0.0001,642.06,1592.48,1401.81,21.61,553.6,2387.98,9068.96,47.25,521.81,2388.04,8149.25,8.4182,390,38.91,23.3327,102
47_113,47,113,-0.0027,-0.0005,642.18,1584.18,1405.17,21.61,553.95,2387.98,9070.94,47.29,521.78,2388.03,8153.47,8.3905,392,38.71,23.3483,101
47_115,47,115,-0.0008,0.0003,642.26,1587.72,1404.52,21.61,553.83,2387.98,9072.23,47.44,522.12,2388.01,8149.13,8.4589,392,38.98,23.4487,99
47_117,47,117,0.0023,-0.0001,642.15,1586.76,1407.32,21.61,554.0,2388.03,9069.67,47.46,521.84,2388.04,8150.99,8.4116,391,38.81,23.3819,97
47_122,47,122,-0.0016,-0.0005,642.05,1588.81,1399.27,21.61,554.66,2388.05,9075.41,47.29,521.96,2388.03,8150.0,8.4332,392,39.07,23.2488,92
47_128,47,128,0.0016,0.0004,642.55,1589.6,1404.22,21.61,553.81,2387.99,9078.83,47.44,522.32,2388.01,8154.51,8.4063,393,38.86,23.3346,86
47_135,47,135,0.0024,-0.0005,641.86,1595.35,1407.0,21.61,552.77,2388.09,9082.19,47.35,522.26,2388.09,8152.76,8.433,393,38.71,23.267,79
47_138,47,138,-0.0005,-0.0002,642.45,1589.6,1411.46,21.61,554.07,2388.06,9072.75,47.3,521.74,2388.07,8153.67,8.4531,392,38.8,23.2686,76
47_139,47,139,-0.0016,-0.0003,642.57,1584.05,1408.4,21.61,553.52,2388.01,9077.18,47.43,521.85,2388.03,8152.77,8.4226,392,38.94,23.4256,75
47_141,47,141,-0.0005,-0.0005,642.65,1588.13,1413.07,21.61,554.03,2388.08,9074.54,47.21,521.83,2388.07,8149.85,8.3931,393,38.95,23.2914,73
47_142,47,142,-0.001,0.0,642.72,1580.05,1408.59,21.61,554.32,2388.02,9077.58,47.4,521.77,2388.05,8156.88,8.4696,392,38.97,23.3538,72
47_144,47,144,-0.0009,0.0003,642.14,1589.38,1401.06,21.61,553.04,2388.03,9072.16,47.39,521.72,2388.04,8152.3,8.4364,395,38.81,23.2299,70
47_145,47,145,0.0013,-0.0003,642.65,1588.8,1399.62,21.61,552.87,2388.07,9066.15,47.32,521.82,2388.05,8156.02,8.4433,392,38.75,23.3843,69
47_148,47,148,-0.0004,0.0002,642.56,1589.14,1405.85,21.61,553.11,2388.04,9077.78,47.49,521.97,2388.05,8152.77,8.4136,392,38.93,23.3257,66
47_149,47,149,0.0017,-0.0004,642.25,1589.77,1402.6,21.61,553.58,2388.07,9076.72,47.37,521.38,2388.02,8153.24,8.4267,392,38.93,23.2946,65
47_151,47,151,-0.0,0.0,642.57,1590.14,1404.79,21.61,553.86,2388.05,9081.54,47.58,521.63,2388.04,8154.54,8.4609,394,38.84,23.257,63
47_152,47,152,-0.0029,0.0,642.14,1591.49,1401.36,21.61,553.87,2388.09,9074.22,47.47,521.46,2388.1,8158.18,8.4696,393,38.96,23.2933,62
47_159,47,159,0.0015,0.0003,642.53,1592.17,1412.21,21.61,552.96,2388.07,9079.76,47.47,521.36,2388.1,8157.53,8.4692,394,38.91,23.3325,55
47_160,47,160,-0.0014,-0.0004,642.49,1591.0,1405.85,21.61,554.0,2388.03,9076.05,47.63,521.41,2388.05,8154.31,8.4644,393,38.86,23.3992,54
47_163,47,163,-0.0013,0.0,642.68,1595.57,1403.14,21.61,553.09,2388.09,9078.05,47.55,521.34,2388.08,8156.38,8.4496,395,38.77,23.2309,51
47_164,47,164,-0.0023,-0.0003,643.57,1590.89,1415.32,21.61,553.16,2388.08,9082.87,47.56,520.83,2388.08,8155.72,8.4377,393,38.61,23.2545,50
47_172,47,172,-0.0002,0.0002,642.83,1593.27,1420.82,21.61,553.78,2388.13,9082.22,47.45,521.33,2388.13,8157.24,8.451,394,38.68,23.2224,42
47_174,47,174,-0.0022,-0.0001,642.73,1603.82,1416.84,21.61,552.8,2388.15,9079.87,47.76,521.26,2388.11,8159.03,8.4522,394,38.56,23.2984,40
47_176,47,176,0.0053,-0.0001,643.2,1588.0,1412.74,21.61,552.13,2388.1,9085.48,47.72,521.35,2388.09,8166.33,8.42,394,38.66,23.2887,38
47_179,47,179,-0.003,0.0001,642.74,1599.01,1409.71,21.61,553.03,2388.08,9090.19,47.63,520.79,2388.08,8157.31,8.4837,395,38.69,23.209,35
47_181,47,181,-0.0035,0.0003,643.25,1596.7,1412.54,21.61,553.07,2388.14,9086.48,47.79,521.43,2388.1,8159.96,8.4695,394,38.6,23.1514,33
47_183,47,183,0.0021,0.0002,643.47,1593.24,1417.87,21.61,552.85,2388.09,9085.92,47.66,520.93,2388.11,8161.27,8.5075,394,38.59,23.1667,31
47_184,47,184,-0.0004,0.0001,643.28,1600.34,1414.17,21.61,552.55,2388.12,9085.1,47.69,520.88,2388.16,8163.05,8.4681,395,38.84,23.2984,30
47_186,47,186,0.0007,-0.0002,643.03,1597.18,1420.9,21.61,552.53,2388.12,9091.74,47.85,521.16,2388.11,8167.18,8.4665,395,38.77,23.2148,28
47_187,47,187,0.0031,0.0001,643.1,1591.92,1415.94,21.61,553.11,2388.14,9098.16,47.59,520.74,2388.14,8164.27,8.4654,393,38.78,23.1375,27
47_188,47,188,-0.0004,-0.0002,642.79,1594.86,1422.6,21.61,553.14,2388.07,9092.04,47.87,520.79,2388.14,8160.44,8.4657,395,38.85,23.1549,26
47_189,47,189,-0.0017,-0.0003,643.6,1588.23,1416.07,21.61,552.74,2388.14,9093.48,47.7,521.0,2388.12,8166.76,8.4749,395,38.62,23.1605,25
47_190,47,190,0.0029,0.0002,642.58,1599.1,1417.1,21.61,552.37,2388.12,9092.34,47.81,520.86,2388.11,8164.87,8.4962,394,38.65,23.1856,24
47_192,47,192,-0.0016,0.0004,643.23,1597.43,1419.79,21.61,552.3,2388.15,9084.48,47.8,520.11,2388.15,8171.67,8.4801,395,38.64,23.1599,22
47_193,47,193,-0.0013,0.0002,643.8,1603.73,1415.5,21.61,552.46,2388.09,9087.06,47.77,521.01,2388.11,8167.32,8.4949,394,38.58,23.1101,21
47_195,47,195,0.0058,0.0002,643.19,1599.61,1422.83,21.61,553.11,2388.12,9101.84,47.77,520.73,2388.06,8165.6,8.4709,393,38.77,23.0628,19
47_196,47,196,-0.0009,-0.0002,643.63,1597.71,1417.23,21.61,552.88,2388.21,9094.9,47.94,520.67,2388.12,8165.74,8.4911,396,38.58,23.1176,18
47_198,47,198,-0.002,-0.0005,642.75,1595.13,1424.51,21.61,552.03,2388.15,9086.83,48.02,520.39,2388.13,8165.76,8.4854,395,38.65,23.1176,16
47_199,47,199,0.0052,0.0004,643.28,1599.02,1424.43,21.61,552.16,2388.16,9092.46,48.01,520.28,2388.15,8165.48,8.4941,394,38.62,23.0752,15
47_200,47,200,-0.0,0.0003,643.08,1596.65,1426.1,21.61,551.53,2388.17,9094.81,48.03,519.99,2388.15,8171.1,8.5028,396,38.49,23.0787,14
47_201,47,201,0.0004,-0.0005,643.6,1593.02,1415.24,21.61,552.42,2388.19,9096.77,48.04,520.53,2388.15,8171.36,8.4752,395,38.68,23.1646,13
47_202,47,202,-0.005,0.0004,643.1,1600.95,1422.52,21.61,552.08,2388.14,9098.73,48.07,520.49,2388.2,8170.05,8.4844,395,38.66,22.9843,12
47_203,47,203,0.0032,-0.0003,643.41,1593.11,1426.57,21.61,552.11,2388.12,9096.51,47.84,520.43,2388.2,8171.3,8.5001,396,38.49,23.0978,11
47_204,47,204,0.0032,-0.0004,642.93,1604.59,1436.65,21.61,551.42,2388.17,9094.7,48.13,520.23,2388.15,8167.8,8.5228,395,38.68,23.1709,10
47_210,47,210,-0.0015,0.0001,643.78,1606.28,1422.21,21.61,551.76,2388.2,9109.62,48.0,519.87,2388.2,8174.55,8.5324,396,38.52,23.107,4
47_212,47,212,-0.0021,0.0004,643.4,1600.06,1427.67,21.61,551.63,2388.24,9110.6,47.97,520.55,2388.23,8171.29,8.5209,396,38.53,23.0345,2
47_213,47,213,-0.0015,-0.0003,643.9,1604.52,1422.89,21.61,551.93,2388.21,9109.27,48.23,520.18,2388.23,8176.56,8.527,397,38.59,22.965,1
47_214,47,214,0.0032,-0.0001,643.5,1602.64,1433.3,21.61,551.7,2388.21,9107.27,48.28,519.72,2388.22,8176.36,8.5238,395,38.48,23.1299,0
48_6,48,6,0.0015,0.0002,642.25,1587.09,1404.26,21.61,554.68,2387.97,9066.56,47.32,522.38,2387.99,8146.34,8.4022,392,38.89,23.3299,225
48_8,48,8,0.0025,0.0001,641.9,1576.47,1397.54,21.61,553.93,2387.98,9064.2,47.46,522.15,2388.06,8141.87,8.4118,391,39.12,23.3935,223
48_9,48,9,-0.0027,0.0001,642.04,1583.9,1396.15,21.61,554.66,2388.01,9068.56,47.16,522.13,2387.99,8144.64,8.4081,393,38.96,23.3517,222
48_12,48,12,0.0006,0.0001,642.4,1590.97,1396.97,21.61,554.52,2388.03,9059.34,47.16,522.4,2388.01,8144.6,8.3824,391,39.01,23.4385,219
48_14,48,14,-0.0,-0.0002,642.28,1587.36,1394.82,21.6,554.22,2388.02,9069.23,47.01,522.16,2388.03,8143.53,8.4054,390,38.96,23.3859,217
48_15,48,15,-0.0036,-0.0001,642.17,1587.61,1394.65,21.6,554.16,2388.02,9070.49,47.31,522.47,2388.01,8148.07,8.4253,392,39.14,23.4874,216
48_18,48,18,0.0006,0.0001,641.72,1584.75,1396.3,21.61,553.76,2388.05,9058.29,47.12,522.21,2387.97,8150.72,8.425,391,38.88,23.4058,213
48_22,48,22,0.0031,0.0004,642.34,1585.29,1409.48,21.61,554.65,2388.04,9066.3,47.06,522.49,2387.99,8148.61,8.4103,393,38.92,23.4722,209
48_25,48,25,0.0007,0.0001,642.04,1581.05,1390.8,21.61,554.37,2388.03,9058.03,47.04,522.26,2388.01,8149.78,8.3806,392,38.99,23.4623,206
48_29,48,29,0.0009,0.0002,641.87,1589.61,1396.77,21.61,553.84,2387.98,9066.41,47.1,522.45,2387.99,8147.49,8.4041,392,39.09,23.4955,202
48_31,48,31,0.0055,0.0004,642.28,1587.01,1398.14,21.61,553.86,2387.99,9067.04,47.28,521.99,2387.99,8149.31,8.4127,391,39.25,23.3682,200
48_34,48,34,-0.0015,-0.0001,642.31,1576.99,1401.23,21.61,553.73,2387.99,9070.98,47.33,522.62,2388.01,8144.97,8.3651,392,39.12,23.3232,197
48_35,48,35,0.0034,-0.0001,641.84,1583.47,1393.4,21.61,553.66,2388.03,9067.72,47.15,522.66,2388.08,8145.03,8.438,391,38.72,23.4334,196
48_36,48,36,0.0001,0.0005,642.2,1589.6,1406.3,21.61,553.91,2387.98,9057.89,47.31,522.45,2388.06,8147.64,8.4164,390,39.08,23.4601,195
48_39,48,39,-0.002,0.0004,642.17,1584.48,1403.94,21.61,553.5,2387.98,9067.03,47.29,522.2,2387.95,8149.6,8.3819,393,39.09,23.3152,192
48_49,48,49,-0.0025,0.0001,642.54,1589.97,1408.52,21.61,554.07,2388.01,9063.1,47.2,522.41,2387.97,8149.09,8.3885,390,39.16,23.4253,182
48_51,48,51,0.002,-0.0003,642.23,1581.67,1400.15,21.61,554.36,2388.02,9075.25,47.16,522.16,2387.96,8145.58,8.3767,391,39.04,23.2452,180
48_53,48,53,0.0047,-0.0,642.13,1584.49,1400.43,21.61,553.53,2388.05,9063.24,47.29,522.26,2388.03,8144.72,8.3792,394,38.83,23.353,178
48_56,48,56,-0.001,-0.0001,642.25,1587.02,1391.58,21.61,554.32,2387.99,9067.49,47.12,522.82,2388.04,8144.19,8.3953,391,38.95,23.3373,175
48_61,48,61,0.0009,0.0002,642.01,1586.52,1399.36,21.61,554.68,2388.03,9068.8,47.34,522.13,2388.02,8147.89,8.4184,392,38.78,23.3682,170
48_62,48,62,-0.0039,-0.0004,641.88,1592.04,1403.23,21.61,554.29,2388.03,9061.83,47.14,522.32,2387.96,8143.83,8.3932,391,38.95,23.4076,169
48_64,48,64,0.0003,-0.0003,642.28,1586.88,1399.85,21.61,554.68,2388.0,9072.85,47.32,522.11,2387.99,8150.85,8.3648,391,39.03,23.4145,167
48_67,48,67,0.0032,0.0002,642.53,1585.13,1404.21,21.6,554.45,2388.04,9065.13,47.23,522.41,2388.07,8148.25,8.3907,392,39.03,23.3576,164
48_68,48,68,-0.0015,-0.0,642.23,1583.38,1401.44,21.61,554.36,2388.0,9058.48,47.19,522.09,2387.98,8152.3,8.3949,391,39.13,23.4937,163
48_70,48,70,-0.0024,-0.0002,642.53,1588.61,1401.9,21.61,554.0,2388.0,9067.82,47.27,522.97,2387.95,8146.86,8.4117,393,39.03,23.3765,161
48_74,48,74,0.0021,-0.0003,642.03,1578.3,1400.9,21.61,554.04,2387.98,9073.84,47.39,522.45,2387.99,8151.75,8.4105,391,38.95,23.3725,157
48_81,48,81,-0.0,0.0001,641.83,1584.25,1396.2,21.61,555.07,2388.02,9073.68,47.25,522.31,2388.02,8144.94,8.3891,392,38.88,23.431,150
48_83,48,83,0.0008,0.0,642.58,1589.08,1399.29,21.61,554.83,2388.01,9070.49,47.26,522.17,2388.01,8149.02,8.435,392,39.06,23.3687,148
48_85,48,85,0.0011,-0.0004,642.53,1587.82,1400.3,21.61,554.54,2388.04,9074.13,47.24,522.51,2387.96,8148.85,8.4205,391,38.93,23.3965,146
48_88,48,88,-0.0014,0.0004,642.53,1588.09,1405.22,21.61,554.39,2388.06,9072.06,47.18,522.18,2387.98,8151.18,8.4046,392,38.9,23.4976,143
48_93,48,93,-0.0007,0.0002,641.81,1588.72,1401.94,21.61,554.38,2387.96,9063.22,47.35,522.04,2388.0,8152.73,8.3866,392,38.96,23.3816,138
48_94,48,94,0.0,0.0004,642.35,1590.94,1400.85,21.61,553.26,2388.02,9072.58,47.39,522.26,2388.03,8156.38,8.3954,392,39.16,23.4658,137
48_96,48,96,-0.0023,0.0001,642.24,1589.59,1403.77,21.61,553.85,2388.06,9069.29,47.3,522.03,2387.99,8150.46,8.4118,392,38.9,23.4029,135
48_98,48,98,0.0041,-0.0001,642.36,1581.34,1404.85,21.61,554.12,2388.04,9075.13,47.31,522.46,2388.07,8151.51,8.4218,392,38.76,23.4492,133
48_99,48,99,-0.0006,-0.0001,642.79,1582.66,1404.64,21.61,554.13,2388.06,9077.33,47.38,522.27,2388.05,8153.44,8.4169,392,38.68,23.4172,132
48_100,48,100,-0.0039,-0.0004,642.38,1591.08,1397.66,21.61,554.8,2387.99,9071.62,47.33,522.07,2387.99,8143.76,8.3974,392,38.94,23.4921,131
48_102,48,102,0.0012,-0.0002,642.05,1587.96,1404.51,21.61,554.59,2388.03,9066.87,47.27,522.46,2388.0,8153.16,8.4095,392,39.03,23.3615,129
48_103,48,103,-0.0012,0.0,641.91,1584.21,1402.82,21.61,554.44,2387.98,9069.21,47.36,522.0,2388.04,8150.45,8.4417,392,38.94,23.2994,128
48_111,48,111,0.0002,0.0003,642.11,1579.14,1402.74,21.61,554.56,2388.01,9077.72,47.33,522.59,2387.98,8152.11,8.4302,392,39.12,23.409,120
48_112,48,112,0.001,-0.0003,642.46,1587.86,1404.72,21.61,554.2,2388.03,9080.95,47.1,522.23,2388.04,8157.27,8.3802,392,38.93,23.3286,119
48_116,48,116,-0.0001,0.0,642.24,1593.76,1404.9,21.61,554.3,2388.01,9078.73,47.42,522.76,2388.03,8154.88,8.3808,390,38.84,23.3267,115
48_118,48,118,0.0022,0.0003,642.2,1586.34,1399.51,21.61,553.39,2388.04,9071.96,47.35,521.63,2387.97,8154.35,8.4151,394,39.02,23.4144,113
48_120,48,120,-0.0014,-0.0003,642.44,1588.55,1401.07,21.61,554.27,2388.02,9068.99,47.31,522.27,2388.0,8161.43,8.4052,392,38.88,23.4132,111
48_123,48,123,-0.0006,-0.0004,641.93,1592.87,1396.62,21.61,554.04,2388.06,9069.93,47.2,521.99,2388.03,8157.78,8.4086,393,39.1,23.3386,108
48_125,48,125,0.0055,0.0002,642.3,1582.96,1397.73,21.61,554.57,2388.0,9083.28,47.34,522.38,2387.98,8153.9,8.4026,392,39.07,23.2803,106
48_126,48,126,-0.0006,0.0003,642.45,1579.8,1400.93,21.61,553.86,2388.01,9078.74,47.22,522.14,2387.97,8155.0,8.4054,391,38.98,23.3129,105
48_127,48,127,0.0017,-0.0003,642.73,1586.03,1407.52,21.61,553.83,2388.02,9079.14,47.31,522.58,2387.97,8162.87,8.4069,391,38.88,23.3955,104
48_128,48,128,0.0019,0.0,642.28,1585.67,1406.02,21.61,554.18,2388.04,9077.31,47.44,522.11,2387.96,8160.39,8.3935,391,38.8,23.4026,103
48_129,48,129,0.0015,-0.0004,642.28,1580.19,1398.93,21.61,554.37,2388.03,9085.25,47.23,522.12,2388.01,8158.56,8.414,393,38.82,23.3757,102
48_130,48,130,-0.0018,-0.0005,641.61,1595.71,1402.09,21.61,554.5,2388.02,9077.04,47.24,522.59,2387.97,8157.2,8.4635,392,38.95,23.3519,101
48_131,48,131,0.0016,-0.0004,642.65,1586.1,1395.28,21.61,553.72,2387.98,9079.77,47.47,521.88,2388.02,8159.93,8.4019,392,38.92,23.3736,100
48_132,48,132,0.0012,-0.0,642.31,1590.47,1396.18,21.61,553.14,2388.01,9075.46,47.44,522.22,2388.04,8159.86,8.3847,391,39.03,23.3766,99
48_133,48,133,0.0006,-0.0002,642.74,1586.64,1399.92,21.61,554.48,2388.03,9085.2,47.43,522.47,2388.05,8161.72,8.4237,391,38.89,23.264,98
48_134,48,134,-0.0022,-0.0004,642.52,1587.53,1399.67,21.61,553.62,2388.06,9089.17,47.27,521.89,2387.99,8159.75,8.4292,392,38.99,23.347,97
48_136,48,136,0.0042,-0.0004,642.11,1582.87,1405.06,21.61,554.0,2388.01,9079.84,47.4,521.84,2388.02,8163.53,8.4288,393,39.04,23.4057,95
48_138,48,138,-0.0018,0.0004,642.03,1586.7,1410.02,21.61,554.17,2388.03,9086.91,47.09,521.9,2388.02,8163.03,8.4059,393,38.83,23.3331,93
48_139,48,139,0.001,-0.0001,642.41,1583.75,1408.99,21.61,554.12,2387.99,9078.15,47.3,521.88,2388.02,8160.35,8.4079,392,38.84,23.3403,92
48_141,48,141,-0.0015,-0.0001,642.4,1579.98,1400.18,21.61,553.71,2388.01,9088.46,47.42,521.63,2388.0,8160.56,8.3977,392,38.87,23.4452,90
48_142,48,142,-0.0032,0.0002,642.23,1587.81,1400.04,21.6,553.84,2387.98,9085.0,47.24,522.6,2387.98,8162.77,8.3446,391,39.07,23.4193,89
48_145,48,145,-0.0012,-0.0001,642.75,1581.33,1402.7,21.61,553.69,2388.03,9085.19,47.36,522.1,2388.03,8164.54,8.3969,392,38.96,23.3868,86
48_147,48,147,-0.0017,0.0005,642.42,1594.6,1401.95,21.61,554.18,2387.99,9082.47,47.53,521.85,2388.02,8164.07,8.3923,392,38.92,23.3166,84
48_148,48,148,-0.0028,-0.0004,642.5,1588.13,1402.21,21.61,554.18,2388.0,9091.61,47.21,521.84,2388.0,8160.94,8.4309,392,39.06,23.3924,83
48_150,48,150,0.0013,0.0002,642.59,1585.96,1409.73,21.61,554.89,2388.0,9094.33,47.3,521.2,2388.05,8160.37,8.4121,393,38.85,23.3854,81
48_151,48,151,-0.0055,0.0005,642.33,1585.5,1400.86,21.61,553.68,2388.09,9085.09,47.54,521.45,2388.02,8167.42,8.4248,392,38.97,23.2836,80
48_152,48,152,-0.0018,-0.0005,642.31,1590.34,1412.93,21.61,554.55,2388.02,9094.31,47.49,521.5,2387.98,8164.39,8.4345,391,39.06,23.4439,79
48_154,48,154,-0.0023,-0.0003,642.16,1585.91,1400.94,21.61,553.9,2388.0,9096.19,47.19,521.97,2388.03,8170.6,8.4296,393,38.89,23.4489,77
48_155,48,155,0.0029,-0.0003,642.92,1587.86,1406.51,21.61,553.97,2387.99,9089.61,47.44,521.64,2388.04,8166.66,8.4457,394,38.87,23.3339,76
48_157,48,157,0.0026,-0.0005,642.7,1592.57,1402.09,21.61,553.62,2388.07,9084.88,47.36,521.39,2388.02,8167.12,8.4177,392,38.78,23.2402,74
48_158,48,158,0.001,0.0002,642.32,1590.45,1413.96,21.61,553.71,2387.99,9094.69,47.5,521.74,2388.03,8170.44,8.4051,392,38.96,23.2618,73
48_159,48,159,-0.0007,0.0002,642.42,1582.51,1406.52,21.61,553.4,2388.0,9094.19,47.4,522.09,2388.01,8171.24,8.4156,393,38.89,23.3774,72
48_162,48,162,0.001,-0.0005,642.67,1588.73,1402.08,21.61,553.87,2388.04,9097.55,47.33,521.2,2388.03,8172.98,8.4651,391,38.86,23.2964,69
48_166,48,166,-0.0007,0.0003,642.51,1587.01,1407.68,21.61,554.06,2388.04,9102.78,47.45,521.83,2388.08,8172.57,8.472,393,38.85,23.3821,65
48_167,48,167,-0.0019,-0.0003,641.53,1591.51,1401.43,21.61,553.73,2388.03,9098.68,47.45,521.97,2387.96,8175.82,8.4383,392,38.9,23.2416,64
48_168,48,168,-0.0016,-0.0001,642.54,1583.44,1407.15,21.61,554.2,2388.06,9097.86,47.33,522.14,2388.03,8171.58,8.4134,394,38.91,23.3072,63
48_173,48,173,0.0003,-0.0001,642.9,1590.64,1400.44,21.61,554.76,2388.04,9101.8,47.47,521.72,2388.02,8180.95,8.4488,394,38.74,23.2552,58
48_174,48,174,0.0013,-0.0004,642.75,1584.64,1407.27,21.61,553.46,2388.05,9100.32,47.53,522.52,2388.01,8183.33,8.4107,394,38.87,23.359,57
48_176,48,176,-0.0018,0.0004,642.99,1589.6,1409.23,21.61,553.64,2388.0,9106.35,47.46,521.69,2388.06,8181.34,8.4136,393,38.78,23.3887,55
48_178,48,178,-0.0007,0.0003,642.05,1585.45,1404.49,21.61,553.96,2387.99,9116.1,47.59,521.19,2388.01,8184.61,8.4509,393,38.78,23.3475,53
48_179,48,179,0.0039,0.0001,642.38,1588.41,1412.07,21.61,553.31,2388.02,9102.32,47.4,521.75,2388.03,8181.91,8.4377,393,38.96,23.3672,52
